initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,228,209,0.017119687640786904,52,176,157,12933,0.22807017543859648,0.7511961722488039,0.13506493506493505,0.01766463362119526,0.017069589181666133,-0.03485991567789126
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,128,68,0.00961105271061721,7,121,61,13129,0.0546875,0.8970588235294118,0.037037037037037035,0.010232298830412543,0.009635882534096673,-0.061895347333826845
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,56,0,0.004204835560895029,0,56,0,13262,0.0,,0.0,0.004341417704522598,0.004208774840805022,-0.031515789923369786
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,8,0,0.0006006907944135756,0,8,0,13310,0.0,,0.0,0.0006045304250322561,0.0006016285776271994,-0.004823320422213673
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,13,0,0.0009773701225471768,0,13,0,13288,0.0,,0.0,0.0009811925710639384,0.0009768795686189609,-0.004415081022806966
2026072712,6,f00_f06,0,6,2026-07-27T18:00:00,7,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,5,0,0.00037591158559506803,0,5,0,13296,0.0,,0.0,0.00037643177411058145,0.00037597123162048853,-0.0012249407703559534
2026072712,6,f06_f12,6,12,2026-07-28T00:00:00,7,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,489,335,0.03671722480852981,89,400,246,12583,0.18200408997955012,0.7343283582089553,0.12108843537414966,0.036421047114142326,0.0348446421397552,-0.04524095750688062
2026072712,6,f06_f12,6,12,2026-07-28T00:00:00,7,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,241,148,0.018095810181708964,13,228,135,12942,0.05394190871369295,0.9121621621621622,0.034574468085106384,0.020598007588651174,0.017626868282162162,-0.16855741240749578
2026072712,6,f06_f12,6,12,2026-07-28T00:00:00,7,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,100,32,0.007508634930169695,2,98,30,13188,0.02,0.9375,0.015384615384615385,0.008213568425220117,0.007442590814662755,-0.10358995002633331
2026072712,6,f06_f12,6,12,2026-07-28T00:00:00,7,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,11,0,0.0008259498423186665,0,11,0,13307,0.0,,0.0,0.0008406763293245176,0.0008251866402513593,-0.018771134089664798
