initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,380,191,0.028532812734644843,122,258,69,12869,0.32105263157894737,0.3612565445026178,0.2717149220489978,0.018512280759361097,0.027768859809429725,0.3333438648037428
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,105,46,0.007884066676678179,18,87,28,13185,0.17142857142857143,0.6086956521739131,0.13533834586466165,0.006746217051422348,0.007849186362537194,0.14052020937853227
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,9,1,0.0006757771437152726,0,9,1,13308,0.0,1.0,0.0,0.0007687899847549347,0.0006873010247724902,-0.11856371087096651
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,1,0,7.508634930169695e-05,0,1,0,13317,0.0,,0.0,7.918596308277879e-05,7.624654314219035e-05,-0.0385515174780684
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,8.2198804624115e-05,7.578955719055216e-05,-0.08456636601594769
2026092312,6,f00_f06,0,6,2026-09-23T18:00:00,9,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.576509915546677e-05,7.538095879760587e-05,-0.005095986625645033
2026092312,6,f06_f12,6,12,2026-09-24T00:00:00,9,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,458,383,0.0343895479801772,209,249,174,12686,0.45633187772925765,0.45430809399477806,0.33069620253164556,0.022402465232408783,0.03336135127467518,0.32849047246432617
2026092312,6,f06_f12,6,12,2026-09-24T00:00:00,9,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,212,80,0.015918306051959753,38,174,42,13064,0.1792452830188679,0.525,0.14960629921259844,0.012474846729671599,0.015697151420617186,0.20527958255618917
2026092312,6,f06_f12,6,12,2026-09-24T00:00:00,9,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,42,0,0.003153626670671272,0,42,0,13276,0.0,,0.0,0.002901465553393795,0.0031408321012389487,0.07621118866899379
2026092312,6,f06_f12,6,12,2026-09-24T00:00:00,9,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,4,0,0.0003003453972067878,0,4,0,13314,0.0,,0.0,0.000293016683145799,0.00030050276834632115,0.024911867673360844
2026092312,6,f06_f12,6,12,2026-09-24T00:00:00,9,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,6,0,0.00045109390271408167,0,6,0,13295,0.0,,0.0,0.000460875921275128,0.00045119909059910325,-0.021446919724895208
