initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,225,156,0.016894428592881813,75,150,81,13012,0.3333333333333333,0.5192307692307693,0.24509803921568626,0.012478569874969349,0.01682242332388165,0.25821805606007
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,28,47,0.0021024177804475144,0,28,47,13243,0.0,1.0,0.0,0.0036143045954082067,0.0022247299217537206,-0.624603759794405
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,2,0,0.0001501726986033939,0,2,0,13316,0.0,,0.0,0.0002497590453414017,0.00016620928190234403,-0.5026780844173744
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,0,0,0.0,0,0,0,13318,,,,6.120007121889238e-07,1.1601938404933988e-06,0.4725013262191975
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,0,0,0.0,0,0,0,13301,,,,1.9936676024781504e-07,6.072400715385596e-07,0.6716837876942459
2026090812,6,f00_f06,0,6,2026-09-08T18:00:00,9,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,0,0,0.0,0,0,0,13301,,,,5.777358905529825e-09,1.986416785922678e-07,0.9709156761739391
2026090812,6,f06_f12,6,12,2026-09-09T00:00:00,9,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,228,100,0.017119687640786904,22,206,78,13012,0.09649122807017543,0.78,0.0718954248366013,0.015968572321838143,0.016762379323031366,0.047356463297697826
2026090812,6,f06_f12,6,12,2026-09-09T00:00:00,9,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,96,21,0.007208289532962907,4,92,17,13205,0.041666666666666664,0.8095238095238095,0.035398230088495575,0.006990699249047863,0.007093434106523515,0.014483091818837335
2026090812,6,f06_f12,6,12,2026-09-09T00:00:00,9,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,25,0,0.0018771587325424237,0,25,0,13293,0.0,,0.0,0.0018485390490558947,0.001858347227079164,0.005277903870895662
2026090812,6,f06_f12,6,12,2026-09-09T00:00:00,9,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,0,0,0.0,0,0,0,13318,,,,9.671468395261963e-06,1.1601938404933988e-06,-7.336079763316922
2026090812,6,f06_f12,6,12,2026-09-09T00:00:00,9,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.568890671983947e-05,7.553853109729366e-05,-0.0019907141476198653
