initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,295,344,0.022150473044000602,191,104,153,12870,0.6474576271186441,0.44476744186046513,0.4263392857142857,0.012328208964617752,0.021178440583908862,0.41788872906985486
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,136,90,0.010211743505030785,54,82,36,13146,0.39705882352941174,0.4,0.313953488372093,0.0070943470363339515,0.010080568682420174,0.29623543474228686
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,35,3,0.0026280222255593935,0,35,3,13280,0.0,1.0,0.0,0.00240966605682996,0.0026433824065614313,0.08841564094220278
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,3,0,0.00022525904790509084,0,3,0,13315,0.0,,0.0,0.00023027359080263755,0.0002274118206300687,-0.012584087162399893
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,6,0,0.00045109390271408167,0,6,0,13295,0.0,,0.0,0.00045671424140505317,0.0004527931250680364,-0.008659840708552302
2026072812,6,f00_f06,0,6,2026-07-28T18:00:00,7,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,3,0,0.00022554695135704083,0,3,0,13298,0.0,,0.0,0.00022752363184357392,0.00022609321433794476,-0.006326671544821805
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,623,591,0.0467787956149572,290,333,301,12394,0.4654895666131621,0.5093062605752962,0.31385281385281383,0.031274376813851854,0.04375172995557061,0.2851853664846937
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,352,135,0.026430394954197328,68,284,67,12899,0.19318181818181818,0.4962962962962963,0.162291169451074,0.020473399043173676,0.025605218141757095,0.20042083102640817
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,115,6,0.00863493016969515,4,111,2,13201,0.034782608695652174,0.3333333333333333,0.03418803418803419,0.0074520399498662635,0.008552848193057913,0.12870662711927272
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,14,0,0.0010512088902237572,0,14,0,13304,0.0,,0.0,0.0010234194955921164,0.0010516606776328396,0.026853891793587548
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,19,0,0.0014284640252612585,0,19,0,13282,0.0,,0.0,0.0014223533484502397,0.0014248104610873908,0.0017245189477875789
2026072812,6,f06_f12,6,12,2026-07-29T00:00:00,7,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,8,0,0.0006014585369521089,0,8,0,13293,0.0,,0.0,0.0005996576105185184,0.0006003016406763445,0.0010728442406061633
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,530,392,0.03979576512989939,223,307,169,12619,0.4207547169811321,0.43112244897959184,0.3190271816881259,0.025304901510211357,0.03760430401477759,0.3270743290377841
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,190,39,0.014266406367322421,23,167,16,13112,0.12105263157894737,0.41025641025641024,0.11165048543689321,0.011167379570508043,0.014048867518863854,0.2051046423839321
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,26,0,0.0019522450818441207,0,26,0,13292,0.0,,0.0,0.0018609041351166265,0.001958598368099447,0.0498796662827915
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,3inch,3 inches,fixed,13318,0,13318,76.19999694824219,76.19999694824219,13318,3,0,0.00022525904790509084,0,3,0,13315,0.0,,0.0,0.00022207441775032663,0.00022643970811666057,0.01927793673044731
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,2yr12h_ari,2-year 12-hour ARI,ari,12753,565,12753,12.478196144104004,130.89535522460938,12753,11,0,0.0008625421469458166,0,11,0,12742,0.0,,0.0,0.0008925468878611964,0.0008629667172238474,-0.034277301832112306
2026072812,12,f00_f12,0,12,2026-07-29T00:00:00,7,5yr12h_ari,5-year 12-hour ARI,ari,12753,565,12753,17.717864990234375,165.05723571777344,12753,8,0,0.0006273033795969576,0,8,0,12745,0.0,,0.0,0.0006315109974261061,0.0006257998909127774,-0.009126090618198468
