record_id,duration_hours,init_utc,valid_start_utc,valid_end_utc,model_id,threshold_mm,n_locations,n_events,brier_score,roc_auc,raw_brier_score,mean_crps_mm
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,025,25.4,252,5,0.01974865065397584,0.6502024291497975,0.031746031746031744,1.717334999948881
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,0125,25.4,252,5,0.01972861059917202,0.6785425101214575,0.031746031746031744,1.706901100103787
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,3km,25.4,252,5,0.019642768982357794,0.6955465587044535,0.031746031746031744,1.6925352762455215
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,gnn_csgd,25.4,252,5,0.019598100839465053,0.6566801619433198,0.031746031746031744,1.7102073168204701
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,025,50.8,252,0,1.371717937307639e-05,,0.0,1.717334999948881
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,0125,50.8,252,0,1.1942023133589164e-05,,0.0,1.706901100103787
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,3km,50.8,252,0,9.032532468803877e-06,,0.0,1.6925352762455215
6h_06481,6,2025-07-05T00:00:00Z,2025-07-06T06:00:00Z,2025-07-06T12:00:00Z,gnn_csgd,50.8,252,0,7.149517633850293e-06,,0.0,1.7102073168204701
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,025,6.35,252,33,0.09851278507804113,0.8758821087588211,0.1349206349206349,2.791312058431303
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,0125,6.35,252,33,0.1005218252342029,0.8497301784973018,0.1349206349206349,2.8112846331434524
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,3km,6.35,252,33,0.10015107511116458,0.8397675383976754,0.1349206349206349,2.8049690055506113
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,gnn_csgd,6.35,252,33,0.10230748468980606,0.8591393385913934,0.1349206349206349,2.840363062561842
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,025,12.7,252,18,0.06075142426713972,0.8886514719848053,0.10317460317460317,2.791312058431303
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,0125,12.7,252,18,0.06079004102113832,0.8779677113010447,0.10317460317460317,2.8112846331434524
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,3km,12.7,252,18,0.060817850600928466,0.855650522317189,0.10317460317460317,2.8049690055506113
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,gnn_csgd,12.7,252,18,0.06243036577519652,0.8580246913580247,0.10317460317460317,2.840363062561842
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,025,25.4,252,8,0.029427600265743068,0.9323770491803278,0.03571428571428571,2.791312058431303
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,0125,25.4,252,8,0.02914598573633809,0.954405737704918,0.03571428571428571,2.8112846331434524
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,3km,25.4,252,8,0.02901292316754241,0.9538934426229508,0.03571428571428571,2.8049690055506113
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,gnn_csgd,25.4,252,8,0.029957449803436443,0.8837090163934426,0.03571428571428571,2.840363062561842
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,025,50.8,252,3,0.011649684055805501,0.9611780455153949,0.011904761904761904,2.791312058431303
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,0125,50.8,252,3,0.011615948641702576,0.965194109772423,0.011904761904761904,2.8112846331434524
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,3km,50.8,252,3,0.011587336002201328,0.9571619812583668,0.011904761904761904,2.8049690055506113
6h_06482,6,2025-07-05T00:00:00Z,2025-07-06T12:00:00Z,2025-07-06T18:00:00Z,gnn_csgd,50.8,252,3,0.01174352745671496,0.8701472556894244,0.011904761904761904,2.840363062561842
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,025,6.35,252,75,0.20588512239288587,0.6621468926553672,0.3611111111111111,4.251618448888903
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,0125,6.35,252,75,0.20644454956653152,0.6577024482109228,0.3611111111111111,4.248103134991017
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,3km,6.35,252,75,0.20677472504588892,0.6595856873822975,0.3611111111111111,4.256649431686924
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,gnn_csgd,6.35,252,75,0.19915797726545048,0.671713747645951,0.3611111111111111,4.153803251697966
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,025,12.7,252,40,0.13267767303865988,0.613561320754717,0.25793650793650796,4.251618448888903
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,0125,12.7,252,40,0.13246862928082168,0.6139150943396227,0.25793650793650796,4.248103134991017
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,3km,12.7,252,40,0.13295716303604718,0.6158018867924528,0.25793650793650796,4.256649431686924
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,gnn_csgd,12.7,252,40,0.13145149064172426,0.6238207547169812,0.25793650793650796,4.153803251697966
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,025,25.4,252,14,0.05296297030639805,0.5555222088835534,0.13095238095238096,4.251618448888903
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,0125,25.4,252,14,0.052567402239800304,0.5729291716686674,0.13095238095238096,4.248103134991017
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,3km,25.4,252,14,0.052710126307412425,0.5663265306122449,0.13095238095238096,4.256649431686924
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,gnn_csgd,25.4,252,14,0.0525967985396494,0.5828331332533013,0.13095238095238096,4.153803251697966
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,025,50.8,252,2,0.008038179696421519,0.356,0.023809523809523808,4.251618448888903
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,0125,50.8,252,2,0.00805673320989004,0.37,0.023809523809523808,4.248103134991017
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,3km,50.8,252,2,0.008110197319187296,0.36,0.023809523809523808,4.256649431686924
6h_06483,6,2025-07-06T00:00:00Z,2025-07-06T18:00:00Z,2025-07-07T00:00:00Z,gnn_csgd,50.8,252,2,0.00807909969026933,0.332,0.023809523809523808,4.153803251697966
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,025,6.35,252,7,0.027318187968263696,0.4839650145772595,0.027777777777777776,0.6793182484107695
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,0125,6.35,252,7,0.027155400278585297,0.5527696793002915,0.027777777777777776,0.6734201780008477
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,3km,6.35,252,7,0.027099694272356787,0.5941690962099125,0.027777777777777776,0.6742228127343702
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,gnn_csgd,6.35,252,7,0.027138188172280548,0.5801749271137027,0.027777777777777776,0.6838688746303296
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,025,12.7,252,4,0.015646151958825755,0.6199596774193549,0.015873015873015872,0.6793182484107695
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,0125,12.7,252,4,0.015484851318020952,0.7993951612903226,0.015873015873015872,0.6734201780008477
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,3km,12.7,252,4,0.01544217119994666,0.8256048387096774,0.015873015873015872,0.6742228127343702
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,gnn_csgd,12.7,252,4,0.0156626086952776,0.71875,0.015873015873015872,0.6838688746303296
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,025,25.4,252,1,0.00396569368973074,0.5298804780876494,0.003968253968253968,0.6793182484107695
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,0125,25.4,252,1,0.0039227205370723495,0.9482071713147411,0.003968253968253968,0.6734201780008477
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,3km,25.4,252,1,0.00393442032070322,0.848605577689243,0.003968253968253968,0.6742228127343702
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,gnn_csgd,25.4,252,1,0.0039742616581205144,0.5856573705179283,0.003968253968253968,0.6838688746303296
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,025,50.8,252,0,2.3688523498731618e-07,,0.0,0.6793182484107695
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,0125,50.8,252,0,3.181255417160616e-07,,0.0,0.6734201780008477
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,3km,50.8,252,0,5.331732011242925e-07,,0.0,0.6742228127343702
6h_06484,6,2025-07-06T00:00:00Z,2025-07-07T00:00:00Z,2025-07-07T06:00:00Z,gnn_csgd,50.8,252,0,1.5184364378362294e-07,,0.0,0.6838688746303296
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,025,6.35,252,5,0.01942642281832846,0.8016194331983806,0.03571428571428571,0.5733875344130476
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,0125,6.35,252,5,0.01978896119297451,0.7449392712550608,0.03571428571428571,0.5799495596935733
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,3km,6.35,252,5,0.020316250162407592,0.68582995951417,0.03571428571428571,0.581238926958989
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,gnn_csgd,6.35,252,5,0.018812830609265956,0.8963562753036437,0.03571428571428571,0.5801939491022087
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,025,12.7,252,3,0.011796399230411418,0.751004016064257,0.015873015873015872,0.5733875344130476
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,0125,12.7,252,3,0.011732614076078238,0.8018741633199464,0.015873015873015872,0.5799495596935733
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,3km,12.7,252,3,0.011822569888022645,0.7978580990629184,0.015873015873015872,0.581238926958989
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,gnn_csgd,12.7,252,3,0.011494136847092213,0.9103078982597055,0.015873015873015872,0.5801939491022087
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,025,25.4,252,1,0.003989868711713854,0.701195219123506,0.003968253968253968,0.5733875344130476
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,0125,25.4,252,1,0.003932897968735303,0.8804780876494024,0.003968253968253968,0.5799495596935733
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,3km,25.4,252,1,0.003938776943452832,0.900398406374502,0.003968253968253968,0.581238926958989
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,gnn_csgd,25.4,252,1,0.0039256635893734045,0.8884462151394422,0.003968253968253968,0.5801939491022087
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,025,50.8,252,0,2.7683811636153144e-06,,0.0,0.5733875344130476
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,0125,50.8,252,0,2.662151004410014e-06,,0.0,0.5799495596935733
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,3km,50.8,252,0,5.145609552412226e-06,,0.0,0.581238926958989
6h_06485,6,2025-07-06T00:00:00Z,2025-07-07T06:00:00Z,2025-07-07T12:00:00Z,gnn_csgd,50.8,252,0,7.722395290065423e-07,,0.0,0.5801939491022087
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,025,6.35,252,48,0.16141921145330776,0.6941380718954249,0.23809523809523808,3.5929203728852763
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,0125,6.35,252,48,0.1603592994308622,0.7069035947712419,0.23809523809523808,3.571522885922664
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,3km,6.35,252,48,0.16224024304195278,0.6745302287581699,0.23809523809523808,3.608831101801538
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,gnn_csgd,6.35,252,48,0.1625404053298905,0.7150735294117647,0.23809523809523808,3.6175940745876223
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,025,12.7,252,25,0.08961695271967185,0.7513656387665198,0.11904761904761904,3.5929203728852763
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,0125,12.7,252,25,0.08917249339319404,0.7570044052863436,0.11904761904761904,3.571522885922664
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,3km,12.7,252,25,0.08941073560408867,0.7337444933920705,0.11904761904761904,3.608831101801538
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,gnn_csgd,12.7,252,25,0.09032124289833078,0.7587665198237885,0.11904761904761904,3.6175940745876223
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,025,25.4,252,10,0.03848741136299395,0.6995867768595041,0.05555555555555555,3.5929203728852763
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,0125,25.4,252,10,0.03846463165324642,0.715702479338843,0.05555555555555555,3.571522885922664
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,3km,25.4,252,10,0.03843010538612288,0.7119834710743802,0.05555555555555555,3.608831101801538
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,gnn_csgd,25.4,252,10,0.03837223949231446,0.7173553719008264,0.05555555555555555,3.6175940745876223
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,025,50.8,252,3,0.01186109400900083,0.5823293172690763,0.01984126984126984,3.5929203728852763
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,0125,50.8,252,3,0.011858704611564809,0.6452476572958501,0.01984126984126984,3.571522885922664
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,3km,50.8,252,3,0.011835695038328356,0.6987951807228916,0.01984126984126984,3.608831101801538
6h_06486,6,2025-07-06T00:00:00Z,2025-07-07T12:00:00Z,2025-07-07T18:00:00Z,gnn_csgd,50.8,252,3,0.011811334891832446,0.7054886211512718,0.01984126984126984,3.6175940745876223
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,025,12.7,252,52,0.1578234800304984,0.6251923076923077,0.3134920634920635,4.475236181927139
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,0125,12.7,252,52,0.16124523494213724,0.6100961538461539,0.3134920634920635,4.583558867337241
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,3km,12.7,252,52,0.1625439614155888,0.6026923076923076,0.3134920634920635,4.598000185186207
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,gnn_csgd,12.7,252,52,0.16203629069671793,0.5874038461538461,0.3134920634920635,4.495013768545696
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,025,25.4,252,17,0.06297803537667859,0.6010012515644556,0.10714285714285714,4.475236181927139
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,0125,25.4,252,17,0.06272810247428165,0.6072590738423029,0.10714285714285714,4.583558867337241
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,3km,25.4,252,17,0.06293509845174731,0.6097622027534418,0.10714285714285714,4.598000185186207
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,gnn_csgd,25.4,252,17,0.06312017856173005,0.5596996245306634,0.10714285714285714,4.495013768545696
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,025,50.8,252,1,0.00411603251830864,0.6334661354581673,0.007936507936507936,4.475236181927139
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,0125,50.8,252,1,0.004068056541330151,0.649402390438247,0.007936507936507936,4.583558867337241
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,3km,50.8,252,1,0.004082651412888834,0.5737051792828686,0.007936507936507936,4.598000185186207
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,gnn_csgd,50.8,252,1,0.004035731476137102,0.6852589641434262,0.007936507936507936,4.495013768545696
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,025,76.2,252,0,1.3141807907018773e-05,,0.0,4.475236181927139
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,0125,76.2,252,0,9.490235341067266e-06,,0.0,4.583558867337241
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,3km,76.2,252,0,9.09727517444009e-06,,0.0,4.598000185186207
12h_06471,12,2025-07-03T00:00:00Z,2025-07-03T12:00:00Z,2025-07-04T00:00:00Z,gnn_csgd,76.2,252,0,6.587484688037942e-06,,0.0,4.495013768545696
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,025,12.7,252,90,0.22458971699987887,0.8059670781893004,0.2857142857142857,8.042076282423341
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,0125,12.7,252,90,0.2282014664331805,0.7980109739368999,0.2857142857142857,8.138131654963122
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,3km,12.7,252,90,0.2245863148649433,0.8063100137174212,0.2857142857142857,8.02281693766102
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,gnn_csgd,12.7,252,90,0.21681367744963603,0.8411522633744856,0.2857142857142857,7.78817492511254
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,025,25.4,252,49,0.15803384593340933,0.7557052377601287,0.2222222222222222,8.042076282423341
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,0125,25.4,252,49,0.158823944824766,0.7594249522469086,0.2222222222222222,8.138131654963122
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,3km,25.4,252,49,0.1569666071953334,0.7746054086659294,0.2222222222222222,8.02281693766102
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,gnn_csgd,25.4,252,49,0.15751083996293624,0.7865688147180054,0.2222222222222222,7.78817492511254
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,025,50.8,252,9,0.03394361984235205,0.7567443987197073,0.04365079365079365,8.042076282423341
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,0125,50.8,252,9,0.0338867708287166,0.7494284407864655,0.04365079365079365,8.138131654963122
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,3km,50.8,252,9,0.033690087413526915,0.7695473251028807,0.04365079365079365,8.02281693766102
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,gnn_csgd,50.8,252,9,0.03413637811740878,0.7530864197530864,0.04365079365079365,7.78817492511254
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,025,76.2,252,2,0.007781418028877713,0.892,0.015873015873015872,8.042076282423341
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,0125,76.2,252,2,0.007771707930449625,0.914,0.015873015873015872,8.138131654963122
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,3km,76.2,252,2,0.0076974522272229675,0.972,0.015873015873015872,8.02281693766102
12h_06472,12,2025-07-03T00:00:00Z,2025-07-03T18:00:00Z,2025-07-04T06:00:00Z,gnn_csgd,76.2,252,2,0.00783174690593508,0.88,0.015873015873015872,7.78817492511254
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,025,12.7,252,84,0.19012779326371398,0.8655753968253969,0.25396825396825395,15.588657507586916
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,0125,12.7,252,84,0.19129350284216992,0.8616780045351474,0.25396825396825395,15.632005133944809
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,3km,12.7,252,84,0.19587265759270706,0.8448837868480725,0.25396825396825395,15.802914511821406
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,gnn_csgd,12.7,252,84,0.18428263213055318,0.8631660997732427,0.25396825396825395,15.302487524411873
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,025,25.4,252,56,0.16066527277061712,0.8403790087463557,0.18253968253968253,15.588657507586916
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,0125,25.4,252,56,0.16132439134441567,0.8392857142857143,0.18253968253968253,15.632005133944809
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,3km,25.4,252,56,0.16386223165013505,0.8240706997084548,0.18253968253968253,15.802914511821406
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,gnn_csgd,25.4,252,56,0.15915367543294553,0.8453899416909622,0.18253968253968253,15.302487524411873
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,025,50.8,252,33,0.11500837905124872,0.8014390480143905,0.12301587301587301,15.588657507586916
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,0125,50.8,252,33,0.11482693831081145,0.806697108066971,0.12301587301587301,15.632005133944809
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,3km,50.8,252,33,0.11557434180699791,0.7953507679535077,0.12301587301587301,15.802914511821406
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,gnn_csgd,50.8,252,33,0.1140719382318879,0.8411512384115124,0.12301587301587301,15.302487524411873
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,025,76.2,252,23,0.08622457700511092,0.8122270742358079,0.09126984126984126,15.588657507586916
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,0125,76.2,252,23,0.08600390845227915,0.8188722232770078,0.09126984126984126,15.632005133944809
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,3km,76.2,252,23,0.08676072938267373,0.7981773305486994,0.09126984126984126,15.802914511821406
12h_06473,12,2025-07-03T00:00:00Z,2025-07-04T00:00:00Z,2025-07-04T12:00:00Z,gnn_csgd,76.2,252,23,0.08602693276326404,0.8505790772735903,0.09126984126984126,15.302487524411873
12h_06474,12,2025-07-03T00:00:00Z,2025-07-04T06:00:00Z,2025-07-04T18:00:00Z,025,12.7,252,81,0.2165917769583568,0.8089668615984406,0.2857142857142857,17.514719951768118
12h_06474,12,2025-07-03T00:00:00Z,2025-07-04T06:00:00Z,2025-07-04T18:00:00Z,0125,12.7,252,81,0.21683619188504435,0.806367771280052,0.2857142857142857,17.480720012609183
12h_06474,12,2025-07-03T00:00:00Z,2025-07-04T06:00:00Z,2025-07-04T18:00:00Z,3km,12.7,252,81,0.21747838704848513,0.7988592881380405,0.2857142857142857,17.63623221234847
12h_06474,12,2025-07-03T00:00:00Z,2025-07-04T06:00:00Z,2025-07-04T18:00:00Z,gnn_csgd,12.7,252,81,0.2095583529035798,0.819507616778572,0.2857142857142857,17.249150365318467
12h_06474,12,2025-07-03T00:00:00Z,2025-07-04T06:00:00Z,2025-07-04T18:00:00Z,025,25.4,252,59,0.18754882574748577,0.8013524194256608,0.24603174603174602,17.514719951768118
